Fuel_consumption,Accelerator_Pedal_value,Absolute_throttle_position,Engine_speed,Current_Gear,Gear_Selection,Acceleration_speed_-_Longitudinal,Indication_of_brake_switch_ON/OFF,Calculated_road_gradient,Steering_wheel_speed,Steering_wheel_angle
512.0,0.0,15.7,1561,4,5,-0.2,1,0.5,0,-2.7
550.4,0.0,15.3,1581,4,5,-0.1,1,0.5,0,-2.5
473.6,0.0,15.3,1549,4,5,-0.1,1,1.0,0,0.1
422.4,0.0,14.9,1492,4,5,-0.1,2,1.0,0,1.8
268.8,0.0,13.3,1224,4,5,-1.9,2,1.0,4,6.6
281.6,0.0,13.7,993,4,5,-1.2,2,1.0,0,1.3
345.6,0.0,14.5,1083,3,5,-0.5,1,1.0,4,-1.0
332.8,0.0,14.5,1070,3,5,-0.6,2,1.0,0,-4.5
358.4,0.0,14.5,975,3,5,-0.3,2,1.0,0,-2.5
345.6,0.0,14.5,937,3,5,-0.2,1,0.5,0,-0.9
640.0,0.0,16.9,1177,3,5,0.2,1,0.0,0,1.3
512.0,0.0,14.9,1139,3,5,0.1,1,0.0,0,0.0
345.6,0.0,14.5,954,3,5,-0.1,2,0.0,0,0.5
588.8,0.0,17.6,1126,3,5,0.1,1,0.0,4,-0.9
1971.2,0.0,30.2,1997,3,5,1.4,1,0.0,4,-26.2
2406.4,0.0,74.1,2010,3,5,1.6,1,0.5,12,-16.5
2508.8,0.0,56.1,2198,3,5,1.3,1,1.0,64,2.5
1536.0,0.0,21.2,2064,3,5,0.5,1,1.5,36,35.4
563.2,0.0,15.7,1708,4,5,-0.2,2,1.5,20,17.4
627.2,0.0,16.1,1345,4,5,-1.5,2,1.5,8,1.2
448.0,0.0,14.9,1140,4,5,-1.2,2,1.5,4,0.4
422.4,0.0,14.9,1154,3,5,-1.1,2,1.5,0,4.1
435.2,0.0,14.9,1058,3,5,-0.4,2,1.5,4,6.3
384.0,0.0,14.9,968,3,5,-0.4,2,1.0,0,3.7
409.6,0.0,14.9,910,3,5,-0.3,1,0.0,0,0.0
537.6,0.0,16.5,1054,3,5,0.2,1,0.0,0,-0.9
1164.8,0.0,20.8,1623,3,5,0.9,1,0.0,0,-1.9
1625.6,0.0,24.7,1878,3,5,1.2,1,0.0,0,0.1
1932.8,0.0,28.6,1875,3,5,1.3,1,1.0,0,-1.2
1958.4,0.0,28.2,1818,3,5,1.1,1,1.5,0,3.1
832.0,0.0,16.1,1785,3,5,0.1,1,2.5,0,3.0
512.0,0.0,15.3,1659,3,5,-0.3,2,2.5,4,5.0
448.0,0.0,14.9,1541,3,5,-0.6,2,2.5,0,4.8
396.8,0.0,14.5,1396,3,5,-0.5,2,2.5,4,5.5
460.8,0.0,15.7,1389,3,5,-0.2,1,2.5,12,1.9
947.2,0.0,18.0,1619,3,5,0.4,1,2.5,0,7.0
1331.2,0.0,22.4,1759,3,5,0.7,1,2.5,0,5.2
1088.0,0.0,18.0,1739,3,5,0.4,1,2.5,0,5.9
371.2,0.0,14.5,1556,3,5,-0.3,2,2.5,4,10.5
345.6,0.0,14.5,1389,3,5,-0.4,2,2.5,0,10.5
332.8,0.0,14.5,1299,3,5,-0.6,2,2.5,4,7.3
320.0,0.0,14.5,1197,3,5,-0.6,2,2.5,0,6.8
320.0,0.0,14.5,1105,3,5,-0.7,2,2.5,4,8.8
332.8,0.0,14.5,1021,3,5,-0.7,2,2.5,0,8.1
371.2,0.0,14.9,935,3,5,-0.5,2,2.0,0,7.7
371.2,0.0,14.5,883,3,5,-0.2,2,1.0,0,12.4
473.6,0.0,15.7,977,3,5,0.0,1,0.0,4,9.6
857.6,0.0,18.0,1423,3,5,0.6,1,0.0,4,5.2
972.8,0.0,19.6,1511,3,5,0.6,1,0.0,4,11.3
1241.6,0.0,19.6,1663,3,5,0.8,1,0.5,8,21.3
486.4,0.0,14.9,1239,3,5,-0.1,2,1.5,4,13.8
409.6,0.0,14.9,1187,3,5,-0.2,1,2.0,12,5.9
742.4,0.0,17.6,1384,3,5,0.2,1,2.5,0,4.1
1049.6,0.0,19.2,1523,3,5,0.5,1,2.5,0,3.8
524.8,0.0,14.5,1360,3,5,-0.1,1,2.5,4,9.8
640.0,0.0,17.3,1435,3,5,0.0,1,2.5,0,8.8
665.6,0.0,15.3,1485,3,5,0.2,1,2.5,0,11.6
384.0,0.0,14.5,1336,3,5,-0.2,1,2.5,0,9.5
537.6,0.0,15.7,1412,3,5,0.0,2,2.5,0,9.1
345.6,0.0,14.1,1268,3,5,-0.3,2,2.5,0,9.1
307.2,0.0,14.1,1133,3,5,-0.6,2,2.5,0,8.8
320.0,0.0,14.1,1050,3,5,-0.6,2,2.5,0,8.5
332.8,0.0,14.5,983,3,5,-0.4,2,2.5,0,8.0
448.0,0.0,16.1,1053,3,5,0.0,1,1.5,0,9.5
1139.2,0.0,20.4,1633,3,5,0.8,1,0.5,0,10.9
755.2,0.0,16.1,1406,3,5,0.3,2,0.5,8,14.4
345.6,0.0,14.5,1147,3,5,-0.3,1,0.5,0,9.8
345.6,0.0,14.9,1091,3,5,-0.2,1,0.5,0,9.4
1267.2,0.0,21.6,1639,3,5,0.7,1,0.5,0,9.0
1356.8,0.0,20.0,1710,3,5,0.8,1,0.5,0,10.9
460.8,0.0,14.5,1428,3,5,-0.1,2,0.5,0,9.5
358.4,0.0,14.5,1305,3,5,-0.4,2,0.5,0,8.1
524.8,0.0,16.5,1344,3,5,-0.1,1,0.5,0,8.0
1446.4,0.0,22.7,1794,3,5,0.9,1,0.5,0,6.0
729.6,0.0,15.7,1594,3,5,0.1,2,0.5,0,5.9
384.0,0.0,14.5,1423,3,5,-0.4,1,0.5,0,13.4
883.2,0.0,18.0,1626,3,5,0.2,1,0.5,0,11.3
486.4,0.0,14.5,1508,3,5,-0.2,2,0.5,0,6.5
332.8,0.0,14.1,1323,3,5,-0.7,2,0.5,8,18.2
371.2,0.0,15.3,1270,3,5,-0.2,1,0.5,4,11.9
652.8,0.0,16.9,1427,3,5,0.1,1,0.5,4,8.4
473.6,0.0,14.5,1336,3,5,-0.3,2,0.5,4,-2.3
307.2,0.0,14.5,1101,3,5,-1.4,2,0.5,0,1.1
358.4,0.0,14.5,964,3,5,-0.7,2,0.0,4,9.9
396.8,0.0,14.9,929,3,5,-0.1,1,0.0,0,10.9
934.4,0.0,19.6,1423,3,5,0.5,1,0.0,4,10.1
1190.4,0.0,19.6,1668,3,5,0.8,1,0.0,0,10.3
435.2,0.0,14.5,1181,3,5,-0.1,1,0.0,0,19.5
345.6,0.0,14.1,1084,3,5,-0.2,2,0.0,4,15.1
332.8,0.0,14.1,1019,3,5,-0.4,2,0.0,0,7.2
332.8,0.0,14.5,955,3,5,-0.6,2,0.0,0,6.3
358.4,0.0,14.5,902,3,5,-0.3,1,0.0,0,6.0
409.6,0.0,14.9,951,3,5,0.0,1,0.0,0,5.5
358.4,0.0,14.1,900,3,5,-0.1,1,0.0,4,2.7
588.8,0.0,17.3,1099,3,5,0.2,1,0.0,4,10.9
1292.8,0.0,20.4,1699,3,5,1.0,2,0.0,0,14.1
486.4,0.0,14.9,1158,3,5,-0.1,2,0.0,0,13.8
371.2,0.0,14.5,1004,3,5,-0.4,2,0.0,0,9.9
358.4,0.0,14.5,936,3,5,-0.3,1,0.0,0,13.8
857.6,0.0,18.8,1334,3,5,0.4,1,0.0,0,12.7
716.8,0.0,16.1,1337,3,5,0.1,2,0.0,4,7.3
409.6,0.0,14.9,1014,3,5,-1.1,2,0.5,0,7.5
422.4,0.0,14.9,907,3,5,-0.5,2,0.0,0,7.3
409.6,0.0,14.9,859,3,5,-0.4,2,0.0,8,-5.2
409.6,0.0,14.9,840,3,5,-0.4,2,0.0,4,-9.9
409.6,0.0,14.9,834,3,5,-0.4,2,0.0,16,8.4
358.4,0.0,14.9,871,1,5,-0.1,1,0.0,8,16.8
883.2,0.0,18.4,1525,1,5,0.9,1,0.0,0,16.8
691.2,0.0,16.1,1725,1,5,0.3,1,0.0,0,16.3
768.0,0.0,18.0,1633,2,5,0.4,1,0.0,0,13.4
1305.6,0.0,21.6,1790,2,5,1.2,1,0.0,0,11.3
1600.0,0.0,22.7,1942,2,5,1.3,1,0.0,0,13.8
1446.4,0.0,20.0,2191,2,5,0.7,1,1.0,4,9.0
435.2,0.0,14.9,1690,3,5,-0.2,2,1.5,8,1.2
422.4,0.0,14.9,1389,3,5,-0.2,1,1.5,4,9.5
396.8,0.0,14.5,1343,3,5,-0.2,1,1.5,4,4.5
358.4,0.0,14.5,1262,3,5,-0.3,1,1.0,0,3.4
332.8,0.0,14.5,1180,3,5,-0.3,1,1.0,0,1.1
371.2,0.0,14.9,1186,3,5,-0.2,1,1.0,0,6.5
972.8,0.0,19.6,1557,3,5,0.4,1,0.5,0,3.4
1164.8,0.0,19.2,1653,3,5,0.6,1,0.0,0,5.1
601.6,0.0,16.9,1522,3,5,0.0,1,1.0,0,4.1
1689.6,0.0,24.7,1951,3,5,0.9,1,1.5,4,0.0
2035.2,0.0,27.8,1993,3,5,1.1,1,2.0,12,4.4
844.8,0.0,16.9,1909,3,5,0.1,1,2.0,4,2.3
1472.0,0.0,22.7,1844,4,5,0.5,1,2.0,0,1.4
883.2,0.0,16.5,1627,4,5,0.1,1,2.0,0,-1.1
448.0,0.0,15.7,1489,4,5,-0.2,1,2.0,0,-4.3
1241.6,0.0,20.8,1601,4,5,0.4,1,2.0,0,1.9
1497.6,0.0,25.1,1651,4,5,0.7,1,2.0,0,3.0
1664.0,0.0,24.7,1765,4,5,0.7,1,1.0,0,-4.1
1894.4,0.0,27.5,1886,4,5,0.7,1,0.0,4,0.8
2188.8,0.0,31.0,2023,4,5,0.8,1,0.0,0,-0.7
1600.0,0.0,22.0,2120,4,5,0.4,1,0.5,0,-1.9
448.0,0.0,14.9,1603,5,5,-0.2,1,0.5,0,-0.9
499.2,0.0,15.3,1513,5,5,-0.2,1,0.5,4,1.9
460.8,0.0,14.9,1470,5,5,-0.3,2,0.5,0,-1.9
230.4,0.0,13.7,1335,5,5,-0.4,1,0.5,4,-3.4
409.6,0.0,15.3,1394,5,5,-0.2,1,0.5,4,-1.2
1100.8,0.0,22.0,1484,5,5,0.2,1,0.5,0,-1.2
1536.0,0.0,27.5,1460,5,5,0.4,1,0.5,0,-1.6
1651.2,0.0,36.9,1485,5,5,0.5,1,0.5,4,-5.5
1075.2,0.0,18.4,1507,5,5,0.1,1,1.5,4,-4.1
179.2,0.0,13.7,1399,5,5,-0.4,1,1.5,4,-2.4
678.4,0.0,17.6,1487,5,5,0.0,1,1.5,0,-3.7
972.8,0.0,17.6,1488,5,5,0.1,1,1.5,0,-5.2
256.0,0.0,13.3,1347,5,5,-0.4,2,1.5,4,-7.0
0.0,0.0,13.7,1338,5,5,-0.5,2,1.5,0,-7.0
0.0,0.0,13.7,1279,5,5,-0.5,1,1.5,0,-3.5
294.4,0.0,14.9,1075,5,5,-0.3,1,1.5,0,-5.5
1548.8,0.0,22.7,1804,5,5,0.4,1,1.5,0,-4.5
1472.0,0.0,20.4,1775,5,5,0.4,1,1.5,0,-9.5
1254.4,0.0,22.7,1681,5,5,0.2,1,1.5,4,-6.3
2918.4,0.0,69.8,2320,4,5,0.8,1,1.5,0,-6.3
3251.2,0.0,83.9,2466,4,5,1.1,1,1.5,4,-4.7
3148.8,0.0,83.9,2391,4,5,1.0,1,1.0,0,-5.9
1766.4,0.0,27.1,2380,4,5,0.3,1,1.0,4,-7.7
793.6,0.0,18.0,1881,5,5,-0.1,1,1.5,0,-6.3
934.4,0.0,17.3,1809,5,5,0.0,1,1.5,0,-8.8
1830.4,0.0,34.1,1892,5,5,0.4,1,1.5,4,-6.3
2137.6,0.0,80.8,1821,5,5,0.6,1,1.5,0,-7.1
2124.8,0.0,83.9,1879,5,5,0.5,1,1.5,0,-8.2
3635.2,0.0,83.9,2870,4,5,0.8,1,1.5,0,-8.1
3955.2,0.0,83.9,3051,4,5,1.1,1,1.5,0,-6.6
3980.8,0.0,83.9,3072,4,5,1.1,1,1.5,0,-8.1
4096.0,0.0,83.9,3168,4,5,1.0,1,1.5,0,-8.8
4070.4,0.0,83.9,3115,4,5,0.7,1,2.0,4,-7.7
3161.6,0.0,83.9,2458,5,5,0.5,1,2.0,0,-8.6
3187.2,0.0,83.9,2461,5,5,0.6,1,1.0,0,-8.0
3251.2,0.0,83.9,2521,5,5,0.6,1,1.0,4,-5.5
3276.8,0.0,83.9,2580,5,5,0.5,1,1.0,4,-6.0
3328.0,0.0,83.9,2633,5,5,0.5,1,1.0,0,-5.3
3430.4,0.0,83.9,2684,5,5,0.5,1,1.5,0,-4.8
3481.6,0.0,84.3,2734,5,5,0.5,1,1.5,0,-1.9
3596.8,0.0,83.9,2782,5,5,0.5,1,1.5,0,-2.7
3635.2,0.0,83.9,2825,5,5,0.5,1,1.5,0,-1.9
3660.8,0.0,83.9,2870,5,5,0.5,1,2.0,0,1.1
3673.6,0.0,83.9,2914,5,5,0.5,1,2.0,0,2.5
3840.0,0.0,83.9,2959,5,5,0.5,1,2.0,0,0.0
3916.8,0.0,83.9,3000,5,5,0.5,1,2.0,0,-0.8
3993.6,0.0,83.9,3045,5,5,0.6,1,2.0,0,1.2
4108.8,0.0,83.9,3093,5,5,0.6,1,2.0,0,0.0
3865.6,0.0,60.4,3135,5,5,0.4,1,2.0,0,1.7
3532.8,0.0,75.3,2680,6,5,0.3,1,2.0,0,0.1
3225.6,0.0,83.9,2454,6,5,0.2,1,2.0,4,0.5
3225.6,0.0,71.4,2456,6,5,0.2,1,2.0,0,1.5
704.0,0.0,15.3,2403,6,5,-0.5,2,2.0,4,-2.7
243.2,0.0,17.6,2364,6,5,-0.6,1,2.0,0,-2.7
2304.0,0.0,32.2,2419,6,5,0.1,1,2.0,0,-2.8
2905.6,0.0,56.5,2356,6,5,0.1,1,2.0,0,-5.2
524.8,0.0,14.9,2291,6,5,-0.5,1,2.0,0,-7.0
550.4,0.0,18.4,2271,6,5,-0.4,1,2.0,4,-3.7
2726.4,0.0,49.0,2331,6,5,0.2,1,2.0,0,-2.7
2803.2,0.0,83.5,2281,6,5,0.3,1,2.0,0,-3.6
2956.8,0.0,83.9,2283,6,5,0.3,1,1.5,0,-0.5
2995.2,0.0,83.9,2307,6,5,0.3,1,1.0,4,4.4
3046.4,0.0,83.9,2336,6,5,0.3,1,1.0,0,1.2
3046.4,0.0,83.9,2368,6,5,0.2,1,1.0,0,-2.3
3084.8,0.0,83.9,2399,6,5,0.2,1,0.5,0,0.1
3110.4,0.0,77.3,2430,6,5,0.2,1,0.0,0,1.1
678.4,0.0,15.7,2412,6,5,-0.5,2,0.0,0,5.8
0.0,0.0,17.6,2365,6,5,-1.0,2,0.0,0,7.6
0.0,0.0,17.3,2275,6,5,-1.0,2,0.0,0,7.3
422.4,0.0,16.5,2250,6,5,-0.5,1,0.0,4,12.3
576.0,0.0,15.3,2235,6,5,-0.5,1,0.0,0,14.8
2380.8,0.0,29.4,2323,6,5,0.1,1,0.0,0,13.7
2841.6,0.0,74.1,2312,6,5,0.2,1,0.0,0,14.5
2931.2,0.0,83.9,2336,6,5,0.2,1,-0.5,4,11.2
3097.6,0.0,83.9,2382,6,5,0.3,1,-1.5,4,7.7
1638.4,0.0,35.7,2399,6,5,-0.2,1,-1.5,4,0.2
1484.8,0.0,22.7,2455,6,5,-0.2,1,-1.5,0,0.5
1996.8,0.0,26.3,2451,6,5,-0.1,1,-1.5,4,-8.1
691.2,0.0,17.3,2417,6,5,-0.5,1,-1.5,4,-10.3
2764.8,0.0,44.3,2501,6,5,0.1,1,-1.5,0,-12.4
2790.4,0.0,62.7,2466,6,5,0.0,1,-1.5,0,-14.8
435.2,0.0,15.7,2390,6,5,-1.1,2,-1.5,4,-16.7
0.0,0.0,17.3,2253,6,5,-1.8,2,-1.5,0,-10.2
0.0,0.0,16.9,2172,6,5,-0.7,1,-1.5,4,-15.6
1344.0,0.0,22.7,2215,6,5,-0.2,1,-1.5,0,-12.4
2803.2,0.0,59.2,2244,6,5,0.3,1,-1.5,12,1.3
2662.4,0.0,83.9,2207,6,5,0.3,1,-1.5,4,-4.1
2777.6,0.0,79.6,2208,6,5,0.3,1,-1.5,8,-2.7
947.2,0.0,17.6,2182,6,5,-0.3,1,-0.5,8,4.6
2060.8,0.0,30.2,2250,6,5,0.1,1,0.0,4,9.1
2585.6,0.0,77.3,2207,6,5,0.3,1,1.0,8,4.8
2547.2,0.0,83.9,2172,6,5,0.3,1,1.5,0,7.4
2585.6,0.0,83.9,2181,6,5,0.3,1,1.5,4,6.9
1062.4,0.0,21.6,2148,6,5,-0.3,2,2.5,0,6.1
115.2,0.0,15.7,2062,6,5,-0.8,2,2.5,4,6.2
0.0,0.0,16.1,1967,6,5,-0.9,2,2.5,0,4.5
396.8,0.0,16.1,1908,6,5,-0.4,1,2.5,0,2.9
768.0,0.0,17.3,1866,6,5,-0.3,1,2.5,0,3.3
2214.4,0.0,41.2,1966,6,5,0.3,1,2.5,4,4.7
2777.6,0.0,82.7,2290,5,5,0.3,1,2.5,0,0.5
3456.0,0.0,77.3,2717,5,5,0.6,1,2.5,0,0.9
678.4,0.0,14.9,2243,5,5,-0.2,1,2.5,0,-1.2
1344.0,0.0,22.4,2034,6,5,0.0,1,2.5,4,-7.3
704.0,0.0,14.9,1794,6,5,-0.2,1,2.5,0,-9.6
614.4,0.0,17.3,1798,6,5,-0.3,1,2.5,0,-9.9
1881.6,0.0,38.8,1829,6,5,0.2,1,2.5,4,-10.2
2009.6,0.0,53.7,1785,6,5,0.3,1,2.5,0,-9.1
2150.4,0.0,78.4,1928,6,5,0.2,1,2.5,4,-15.3
3417.6,0.0,83.9,2667,5,5,0.5,1,2.5,0,-11.7
3468.8,0.0,83.9,2691,5,5,0.5,1,2.0,0,-9.5
3046.4,0.0,66.3,2564,5,5,0.4,1,2.0,0,-9.5
550.4,0.0,14.9,2212,5,5,-1.5,2,2.0,0,-10.7
512.0,0.0,16.1,1655,6,5,-2.6,2,2.0,0,-10.0
460.8,0.0,14.9,1396,6,5,-1.7,2,2.0,12,-2.1
332.8,0.0,14.9,1303,5,5,-0.5,1,2.0,0,-5.2
1689.6,0.0,22.4,2101,5,5,0.3,1,2.0,8,2.9
1036.8,0.0,18.0,1965,5,5,0.1,1,2.0,0,1.5
435.2,0.0,13.7,1769,5,5,-0.4,1,2.0,0,-1.6
448.0,0.0,16.5,1835,5,5,-0.3,1,2.0,0,-1.9
1228.8,0.0,20.4,1881,5,5,0.2,1,2.0,4,-3.2
755.2,0.0,14.9,1846,5,5,-0.2,2,2.0,0,-0.3
166.4,0.0,14.5,1765,5,5,-1.0,2,2.0,0,1.5
0.0,0.0,14.9,1675,5,5,-1.0,1,2.0,0,1.9
512.0,0.0,16.5,1656,5,5,-0.2,1,2.0,8,9.5
1523.2,0.0,22.4,1749,5,5,0.4,1,2.0,4,10.3
1868.8,0.0,31.0,1745,5,5,0.5,1,2.0,8,8.9
2060.8,0.0,50.6,1803,5,5,0.6,1,2.0,4,10.9
1216.0,0.0,19.6,1923,5,5,0.1,1,2.0,0,9.5
2060.8,0.0,36.5,2029,5,5,0.5,1,2.0,0,8.4
2137.6,0.0,32.2,2024,5,5,0.5,1,2.0,0,7.5
2355.2,0.0,55.3,2081,5,5,0.6,1,2.0,4,1.6
2278.4,0.0,29.4,2160,5,5,0.5,1,2.0,0,1.3
1510.4,0.0,20.8,2171,5,5,0.1,1,2.0,0,-0.5
486.4,0.0,14.9,1728,6,5,-0.2,1,2.0,4,1.9
524.8,0.0,15.3,1712,6,5,-0.2,1,2.0,0,1.6
460.8,0.0,14.9,1703,6,5,-0.3,1,1.5,4,0.0
128.0,0.0,14.9,1690,6,5,-0.3,1,0.5,0,1.6
652.8,0.0,15.7,1700,6,5,-0.2,1,-0.5,0,2.2
217.6,0.0,14.1,1637,6,5,-0.5,2,-2.0,0,1.2
384.0,0.0,16.1,1668,6,5,-0.3,1,-2.0,0,3.0
1190.4,0.0,19.6,1745,6,5,0.1,1,-2.0,4,9.5
627.2,0.0,14.9,1679,6,5,-0.2,1,-2.0,4,2.7
1548.8,0.0,22.7,1843,6,5,0.2,1,-2.0,4,4.0
486.4,0.0,13.7,1647,6,5,-0.2,1,-2.0,0,4.8
678.4,0.0,18.4,1744,6,5,-0.1,1,-2.0,0,6.6
1382.4,0.0,21.2,1799,6,5,0.2,1,-2.0,4,5.9
1664.0,0.0,26.7,1788,6,5,0.3,1,-2.0,0,4.8
1996.8,0.0,42.4,1818,6,5,0.3,1,-2.0,0,5.5
1843.2,0.0,27.1,1865,6,5,0.3,1,-2.0,0,2.3
2086.4,0.0,33.7,1912,6,5,0.3,1,-2.0,0,2.1
729.6,0.0,14.9,1909,6,5,-0.2,2,-2.0,4,7.0
217.6,0.0,16.1,1901,6,5,-0.4,1,-2.0,0,10.2
2201.6,0.0,36.5,2060,6,5,0.3,1,-2.0,0,8.2
2355.2,0.0,82.0,2033,6,5,0.4,1,-2.0,0,7.7
2419.2,0.0,83.9,2034,6,5,0.4,1,-2.0,0,5.9
2496.0,0.0,83.9,2082,6,5,0.4,1,-2.0,4,8.2
2585.6,0.0,83.9,2129,6,5,0.4,1,-2.5,0,5.5
2688.0,0.0,83.9,2171,6,5,0.4,1,-2.0,0,7.7
2649.6,0.0,82.7,2207,6,5,0.4,1,-1.5,4,8.4
2572.8,0.0,58.0,2233,6,5,0.3,1,-1.0,4,8.0
614.4,0.0,14.9,2210,6,5,-0.3,1,-0.5,0,5.9
2124.8,0.0,28.2,2292,6,5,0.2,1,-0.5,0,1.2
2048.0,0.0,25.1,2238,6,5,0.1,1,-0.5,0,2.0
1228.8,0.0,20.0,2268,6,5,-0.1,1,-0.5,0,3.6
640.0,0.0,16.1,2165,6,5,-0.3,1,-0.5,4,3.0
1920.0,0.0,26.7,2212,6,5,0.2,1,-0.5,0,0.6
1907.2,0.0,31.0,2160,6,5,0.1,1,-0.5,4,1.2
1088.0,0.0,20.0,2158,6,5,-0.1,1,-0.5,0,1.1
2713.6,0.0,62.4,2184,6,5,0.4,1,-0.5,4,1.5
2508.8,0.0,78.8,2145,6,5,0.4,1,-0.5,0,-0.5
2470.4,0.0,77.3,2134,6,5,0.3,1,-0.5,4,3.1
729.6,0.0,15.3,2114,6,5,-0.2,1,-0.5,4,2.5
1395.2,0.0,19.6,2132,6,5,0.0,2,-0.5,4,0.2
358.4,0.0,14.1,1979,6,5,-1.1,2,-0.5,0,3.0
0.0,0.0,15.7,1844,6,5,-1.3,1,-0.5,4,3.7
0.0,0.0,15.3,1752,6,5,-0.5,2,-0.5,4,-1.4
0.0,0.0,14.9,1666,6,5,-0.9,2,-0.5,0,1.0
0.0,0.0,14.5,1568,6,5,-0.8,1,-0.5,0,1.2
345.6,0.0,16.1,1564,6,5,-0.3,1,-0.5,4,-0.6
652.8,0.0,14.5,1550,6,5,-0.1,1,-0.5,0,3.4
1318.4,0.0,21.2,2005,5,5,0.1,1,-0.5,0,0.8
2521.6,0.0,42.0,2299,5,5,0.6,1,-0.5,4,2.4
2624.0,0.0,67.1,2159,5,5,0.7,1,-0.5,0,0.8
2496.0,0.0,52.2,2105,5,5,0.6,1,-0.5,4,1.2
2342.4,0.0,40.4,2084,5,5,0.6,1,-0.5,0,-1.8
1164.8,0.0,17.3,2051,5,5,0.0,1,-0.5,0,0.1
1152.0,0.0,20.8,1824,6,5,0.0,1,-0.5,4,1.2
2457.6,0.0,40.4,2179,6,5,0.5,1,-0.5,0,0.9
2240.0,0.0,32.9,1955,6,5,0.4,1,-0.5,4,-0.4
448.0,0.0,13.7,1543,6,5,-0.2,1,-0.5,0,0.0
742.4,0.0,19.2,1639,6,5,-0.1,1,-0.5,4,1.2
1920.0,0.0,52.9,1706,6,5,0.4,1,-0.5,0,0.9
2854.4,0.0,83.9,2356,5,5,0.5,1,-0.5,0,1.5
3212.8,0.0,83.9,2448,5,5,0.7,1,-0.5,0,0.1
2777.6,0.0,83.9,2276,5,5,0.6,1,0.0,0,0.9
2649.6,0.0,83.9,2238,5,5,0.6,1,1.0,0,-0.7
2624.0,0.0,83.9,2238,5,5,0.6,1,1.5,0,4.4
2688.0,0.0,71.4,2273,5,5,0.6,1,2.5,8,0.3
2355.2,0.0,34.5,2119,6,5,0.4,1,2.5,0,2.0
2073.6,0.0,74.9,1822,6,5,0.4,1,2.5,0,4.1
2816.0,0.0,83.9,2379,5,5,0.4,1,2.5,0,1.1
2572.8,0.0,47.8,2576,5,5,0.3,1,2.5,0,-1.0
422.4,0.0,14.9,1980,5,5,-0.3,2,2.5,0,-0.9
576.0,0.0,16.1,1750,6,5,-0.2,2,2.5,0,-1.2
563.2,0.0,15.7,1711,6,5,-0.3,1,2.5,0,0.4
972.8,0.0,19.2,1725,6,5,0.0,1,2.5,0,0.8
1587.2,0.0,27.1,1698,6,5,0.3,1,2.5,0,0.4
1894.4,0.0,72.5,1685,6,5,0.4,1,2.5,0,0.0
1894.4,0.0,83.9,1698,6,5,0.4,1,2.5,0,0.9
1766.4,0.0,63.5,1708,6,5,0.3,1,2.5,0,0.5
1587.2,0.0,26.7,1904,6,5,0.2,1,3.0,0,-0.5
2176.0,0.0,74.9,1871,6,5,0.4,1,3.0,0,-1.4
2342.4,0.0,76.5,2085,5,5,0.3,1,3.0,0,-2.5
665.6,0.0,14.5,2070,5,5,-0.2,1,3.0,0,-4.1
409.6,0.0,15.7,1606,6,5,-0.3,2,3.0,0,-3.4
614.4,0.0,16.9,1670,6,5,-0.2,1,3.0,0,-0.9
1408.0,0.0,22.7,1873,6,5,0.2,1,3.0,0,-1.9
716.8,0.0,15.3,1618,6,5,-0.1,1,3.0,0,-3.8
320.0,0.0,13.7,1368,6,5,-0.3,2,3.0,0,-2.7
307.2,0.0,14.5,1258,6,5,-0.4,1,3.0,0,-2.7
1024.0,0.0,19.2,2002,5,5,0.0,1,3.0,0,0.0
1472.0,0.0,22.7,2044,5,5,0.3,1,3.0,0,0.1
1702.4,0.0,23.9,1952,5,5,0.4,1,3.0,4,-3.7
908.8,0.0,18.0,1981,5,5,0.0,1,3.0,0,-2.3
1996.8,0.0,27.5,2205,5,5,0.4,1,3.0,0,-3.7
2944.0,0.0,72.2,2377,5,5,0.7,1,3.0,0,0.0
1356.8,0.0,24.7,2052,5,5,0.1,1,3.0,0,-3.0
2726.4,0.0,46.7,2354,5,5,0.5,1,3.0,0,-3.6
2892.8,0.0,83.5,2247,5,5,0.7,1,3.0,0,-2.6
2624.0,0.0,83.9,2161,5,5,0.6,1,2.5,0,-2.5
2649.6,0.0,83.9,2166,5,5,0.6,1,1.5,0,-5.2
2752.0,0.0,83.9,2200,5,5,0.6,1,0.5,0,-2.3
2764.8,0.0,79.2,2261,5,5,0.6,1,0.5,4,-1.0
1331.2,0.0,21.6,2258,5,5,0.0,1,1.0,0,0.1
1971.2,0.0,25.9,2127,6,5,0.2,1,1.0,0,-3.8
537.6,0.0,13.7,1774,6,5,-0.3,1,1.0,0,-2.0
38.4,0.0,15.3,1735,6,5,-0.4,1,1.0,0,-2.3
857.6,0.0,18.8,1765,6,5,-0.1,1,1.0,0,-2.3
1753.6,0.0,30.6,1779,6,5,0.3,1,1.0,4,-1.3
2201.6,0.0,79.2,1955,6,5,0.3,1,1.0,8,-4.5
3379.2,0.0,83.9,2655,5,5,0.6,1,1.0,4,-2.3
3417.6,0.0,83.9,2684,5,5,0.6,1,1.0,4,-3.1
3276.8,0.0,83.9,2592,5,5,0.6,1,0.5,0,-2.1
3315.2,0.0,83.9,2605,5,5,0.6,1,0.5,0,-3.6
2534.4,0.0,45.5,2587,5,5,0.2,1,0.5,0,-5.2
1459.2,0.0,22.7,2267,6,5,0.0,1,0.5,0,-2.3
